idx,language,culture,subtitle_track,
e8dc3fb78601eda527258b55b58250f4,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
e8dc3fb78601eda527258b55b58250f4,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
e8dc3fb78601eda527258b55b58250f4,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
e8dc3fb78601eda527258b55b58250f4,German,de-DE,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
80918fa489ba8bc87b16357283b3fafb,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
dff62bf34eef0948018f3e237c140df2,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
dff62bf34eef0948018f3e237c140df2,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
dff62bf34eef0948018f3e237c140df2,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
8411dfc2328b8699f4f6667448375074,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
8411dfc2328b8699f4f6667448375074,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
8411dfc2328b8699f4f6667448375074,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
8411dfc2328b8699f4f6667448375074,German,de-DE,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
c43ada5a4cc9d4a524a8e59d8a609f5f,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
c43ada5a4cc9d4a524a8e59d8a609f5f,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
860a90e8e36b7082b0a0f6eeb20157b0,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
860a90e8e36b7082b0a0f6eeb20157b0,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
dd77f7d775c284daf6122bb588cf5fc8,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
dd77f7d775c284daf6122bb588cf5fc8,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
17e626fcd9f28debd624bae403038c10,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
d0f99b410dc0547df0b9bd06138fbc79,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
d0f99b410dc0547df0b9bd06138fbc79,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
e1657cffcd58b80432d64add5cfcc007,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
e1657cffcd58b80432d64add5cfcc007,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
4aa54f7185afe0e654fa19d7a64473a8,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
4aa54f7185afe0e654fa19d7a64473a8,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
4aa54f7185afe0e654fa19d7a64473a8,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
4aa54f7185afe0e654fa19d7a64473a8,German,de-DE,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
c3226dd080f3f08553ecc0601e91623f,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
c3226dd080f3f08553ecc0601e91623f,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
c3226dd080f3f08553ecc0601e91623f,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
01311bbba4654fdcec46bfcbd238e507,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
01311bbba4654fdcec46bfcbd238e507,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
01311bbba4654fdcec46bfcbd238e507,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
cdefae1c2785ae8869e95ce7448a6932,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
cdefae1c2785ae8869e95ce7448a6932,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
cdefae1c2785ae8869e95ce7448a6932,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
cdefae1c2785ae8869e95ce7448a6932,German,de-DE,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
a2d3435c9ceac8a77105695fb8c73caf,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
a2d3435c9ceac8a77105695fb8c73caf,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
a2d3435c9ceac8a77105695fb8c73caf,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
08f2c1c22ccb8d45650cb351b2c073a6,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
baf27b90934ade9c5ef3f240c9171da0,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
baf27b90934ade9c5ef3f240c9171da0,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
baf27b90934ade9c5ef3f240c9171da0,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
baf27b90934ade9c5ef3f240c9171da0,German,de-DE,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
1e4bc205ca3344eea70677becbee87a7,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
1e4bc205ca3344eea70677becbee87a7,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
c8347288e8d4d4b1c01ff314670d65be,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
c8347288e8d4d4b1c01ff314670d65be,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
58a18841d83cc17e8641df3f36b675a2,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
58a18841d83cc17e8641df3f36b675a2,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
58a18841d83cc17e8641df3f36b675a2,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
58a18841d83cc17e8641df3f36b675a2,German,de-DE,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
c7f261940cda7d9822f1a018caf9e0eb,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
9ef230d6141f15d28b16070fdd381ce1,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
9ef230d6141f15d28b16070fdd381ce1,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
9ef230d6141f15d28b16070fdd381ce1,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
9ef230d6141f15d28b16070fdd381ce1,German,de-DE,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
8c543dd9b854b7371dc9aff49a950bb0,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
8c543dd9b854b7371dc9aff49a950bb0,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
8c543dd9b854b7371dc9aff49a950bb0,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
97928059fda3d57db79f0034a34f367c,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
97928059fda3d57db79f0034a34f367c,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
749f4de66894616b24ff4c413ec6b83c,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
749f4de66894616b24ff4c413ec6b83c,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
749f4de66894616b24ff4c413ec6b83c,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
749f4de66894616b24ff4c413ec6b83c,German,de-DE,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
c4ef6e7dddcd1e2b35d83b236664665c,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
c4ef6e7dddcd1e2b35d83b236664665c,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
c4ef6e7dddcd1e2b35d83b236664665c,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
c4ef6e7dddcd1e2b35d83b236664665c,German,de-DE,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
a945374da2fabb09149a0f7467bd4138,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
a945374da2fabb09149a0f7467bd4138,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
a945374da2fabb09149a0f7467bd4138,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
322fec9c9085abe109b66c421847b5b0,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
322fec9c9085abe109b66c421847b5b0,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
322fec9c9085abe109b66c421847b5b0,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
322fec9c9085abe109b66c421847b5b0,German,de-DE,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
5768f4fabd45fa6844f4d2487d3843b0,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
5768f4fabd45fa6844f4d2487d3843b0,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
5768f4fabd45fa6844f4d2487d3843b0,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
897bcd0a20078450c29078ec814d4b64,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
f8a5e537042d053d1a40eaee384485f4,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
f8a5e537042d053d1a40eaee384485f4,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
f8a5e537042d053d1a40eaee384485f4,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
999da222740769610b7db88cbf94ba9a,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
999da222740769610b7db88cbf94ba9a,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
999da222740769610b7db88cbf94ba9a,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
999da222740769610b7db88cbf94ba9a,German,de-DE,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
6b62f974f6187d19f5d069ac881feffc,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
8e80bba9d2e863a2fa15072ef37c1fb6,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
8e80bba9d2e863a2fa15072ef37c1fb6,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
4206a35aab53cc14eba41ff7b522d512,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
4206a35aab53cc14eba41ff7b522d512,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
8afe02574056d9613882a7e154a323cd,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
